GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	P03923	MT-ND6	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-163217		9606	Reactome		C
UniProtKB	P03923	MT-ND6	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799179		9606	Reactome		C
UniProtKB	P03923	MT-ND6	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799196		9606	Reactome		C
UniProtKB	P03923	MT-ND6	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799197		9606	Reactome		C
UniProtKB	P03923	MT-ND6	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799199		9606	Reactome		C
UniProtKB	P03923	MT-ND6	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799202		9606	Reactome		C
UniProtKB	P03928	MT-ATP8	part_of	GO:0000276	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001421|InterPro:IPR039017	9606	InterPro		C
UniProtKB	P03928	MT-ATP8	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-164832		9606	Reactome		C
UniProtKB	P03928	MT-ATP8	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-164834		9606	Reactome		C
UniProtKB	P03928	MT-ATP8	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-164840		9606	Reactome		C
UniProtKB	P03928	MT-ATP8	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-8949580		9606	Reactome		C
UniProtKB	P03928	MT-ATP8	part_of	GO:0005753	mitochondrial proton-transporting ATP synthase complex	ECO:0000314	IDA	PMID:12110673		9606	UniProt		C
UniProtKB	P03928	MT-ATP8	part_of	GO:0005753	mitochondrial proton-transporting ATP synthase complex	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000347297|RGD:621240|UniProtKB:P03928|UniProtKB:P03929	9606	GO_Central		C
UniProtKB	P04818	TYMS	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	P04818	TYMS	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	P04818	TYMS	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000314	IDA	PMID:21876188		9606	UniProt		C
UniProtKB	P05108	CYP11A1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P14137	9606	UniProt		C
UniProtKB	P05108	CYP11A1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	P05108	CYP11A1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	P05108	CYP11A1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001547321|RGD:69325	9606	GO_Central		C
UniProtKB	P05141	SLC25A5	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002113	9606	InterPro		C
UniProtKB	P05141	SLC25A5	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	P05141	SLC25A5	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	P05141	SLC25A5	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q09073|ensembl:ENSRNOP00000015913	9606	Ensembl		C
UniProtKB	P05141	SLC25A5	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-163215		9606	Reactome		C
UniProtKB	P05141	SLC25A5	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-180905		9606	Reactome		C
UniProtKB	P05496	ATP5MC1	part_of	GO:0000276	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000003243|RGD:61933|SGD:S000007274	9606	GO_Central		C
UniProtKB	P05496	ATP5MC1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000303	NAS	PMID:8328972		9606	PINC		C
UniProtKB	P05496	ATP5MC1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-164832		9606	Reactome		C
UniProtKB	P05496	ATP5MC1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-164834		9606	Reactome		C
UniProtKB	P05496	ATP5MC1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-164840		9606	Reactome		C
UniProtKB	P05496	ATP5MC1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-8949580		9606	Reactome		C
UniProtKB	P05496	ATP5MC1	part_of	GO:0005753	mitochondrial proton-transporting ATP synthase complex	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P32876	9606	UniProt		C
UniProtKB	P05496	ATP5MC1	part_of	GO:0005753	mitochondrial proton-transporting ATP synthase complex	ECO:0000304	TAS	PMID:8328972		9606	PINC		C
UniProtKB	P06576	ATP5F1B	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	P06576	ATP5F1B	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	P06576	ATP5F1B	part_of	GO:0005753	mitochondrial proton-transporting ATP synthase complex	ECO:0000314	IDA	PMID:12110673		9606	UniProt		C
UniProtKB	P06576	ATP5F1B	part_of	GO:0005754	mitochondrial proton-transporting ATP synthase, catalytic core	ECO:0000303	NAS	PMID:2870059		9606	UniProt		C
UniProtKB	P07919	UQCRH	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	P07919	UQCRH	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	P07919	UQCRH	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-164651		9606	Reactome		C
UniProtKB	P07919	UQCRH	part_of	GO:0005746	mitochondrial respirasome	ECO:0000304	TAS	PMID:2826252		9606	PINC		C
UniProtKB	P07919	UQCRH	part_of	GO:0005750	mitochondrial respiratory chain complex III	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000393767|RGD:1305987|SGD:S000001929	9606	GO_Central		C
UniProtKB	P07948	LYN	part_of	GO:0030061	mitochondrial crista	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q07014|ensembl:ENSRNOP00000011130	9606	Ensembl		C
UniProtKB	P08574	CYC1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	P08574	CYC1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	P08574	CYC1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-164651		9606	Reactome		C
UniProtKB	P08574	CYC1	part_of	GO:0005750	mitochondrial respiratory chain complex III	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000030137|SGD:S000005591|TAIR:locus:2086553|TAIR:locus:2164471	9606	GO_Central		C
UniProtKB	P09001	MRPL3	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419261		9606	Reactome		C
UniProtKB	P09001	MRPL3	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419264		9606	Reactome		C
UniProtKB	P09001	MRPL3	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419271		9606	Reactome		C
UniProtKB	P09001	MRPL3	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419273		9606	Reactome		C
UniProtKB	P09001	MRPL3	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419277		9606	Reactome		C
UniProtKB	P09001	MRPL3	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419281		9606	Reactome		C
UniProtKB	P09543	CNP	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P13233|ensembl:ENSRNOP00000023875	9606	Ensembl		C
UniProtKB	P09669	COX6C	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	P09669	COX6C	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	P09669	COX6C	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-163214		9606	Reactome		C
UniProtKB	P09769	FGR	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	P09769	FGR	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	P09912	IFI6	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	P09912	IFI6	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	P09912	IFI6	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000314	IDA	PMID:29899394		9606	UniProt		C
UniProtKB	P0C7P4	UQCRFS1P1	part_of	GO:0005750	mitochondrial respiratory chain complex III	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002468323|PomBase:SPBC16H5.06|RGD:628838|SGD:S000000750|TAIR:locus:2181670|TAIR:locus:2181675|UniProtKB:P47985	9606	GO_Central		C
UniProtKB	P0C869	PLA2G4B	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-1482745		9606	Reactome		C
UniProtKB	P0C869	PLA2G4B	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-1482847		9606	Reactome		C
UniProtKB	P0DJ07	PET100	part_of	GO:0031305	integral component of mitochondrial inner membrane	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002143768|SGD:S000002486	9606	GO_Central		C
UniProtKB	P0DKB6	MPC1L	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005336	9606	InterPro		C
UniProtKB	P0DKB6	MPC1L	part_of	GO:0031305	integral component of mitochondrial inner membrane	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000365848|SGD:S000003048	9606	GO_Central		C
UniProtKB	P10176	COX8A	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	P10176	COX8A	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	P10176	COX8A	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-163214		9606	Reactome		C
UniProtKB	P10606	COX5B	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	P10606	COX5B	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	P10606	COX5B	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-163214		9606	Reactome		C
UniProtKB	P10606	COX5B	part_of	GO:0005751	mitochondrial respiratory chain complex IV	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000012880|SGD:S000003155	9606	GO_Central		C
UniProtKB	P10809	HSPD1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P63038	9606	BHF-UCL		C
UniProtKB	P10909	CLU	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000314	IDA	PMID:17689225		9606	UniProt		C
UniProtKB	P12074	COX6A1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001349|InterPro:IPR018507|InterPro:IPR036418	9606	InterPro		C
UniProtKB	P12074	COX6A1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	P12074	COX6A1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	P12074	COX6A1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-163214		9606	Reactome		C
UniProtKB	P12074	COX6A1	part_of	GO:0005751	mitochondrial respiratory chain complex IV	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001349|InterPro:IPR018507|InterPro:IPR036418	9606	InterPro		C
UniProtKB	P12074	COX6A1	part_of	GO:0005751	mitochondrial respiratory chain complex IV	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000161401|SGD:S000003159	9606	GO_Central		C
UniProtKB	P12235	SLC25A4	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002113	9606	InterPro		C
UniProtKB	P12235	SLC25A4	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	P12235	SLC25A4	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	P12235	SLC25A4	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-180905		9606	Reactome		C
UniProtKB	P12235	SLC25A4	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5250209		9606	Reactome		C
UniProtKB	P12235	SLC25A4	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5672027		9606	Reactome		C
UniProtKB	P12236	SLC25A6	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002113	9606	InterPro		C
UniProtKB	P12236	SLC25A6	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	P12236	SLC25A6	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	P12236	SLC25A6	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-163215		9606	Reactome		C
UniProtKB	P12236	SLC25A6	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-168878		9606	Reactome		C
UniProtKB	P12236	SLC25A6	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-180905		9606	Reactome		C
UniProtKB	P12236	SLC25A6	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-1955380		9606	Reactome		C
UniProtKB	P12236	SLC25A6	part_of	GO:0005744	TIM23 mitochondrial import inner membrane translocase complex	ECO:0000304	TAS	PMID:2541251		9606	UniProt		C
UniProtKB	P12532	CKMT1A	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	P12532	CKMT1A	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	P12532	CKMT1A	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-200326		9606	Reactome		C
UniProtKB	P12931	SRC	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	P12931	SRC	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	P12931	SRC	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000314	IDA	PMID:12615910		9606	UniProt		C
UniProtKB	P13073	COX4I1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	P13073	COX4I1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	P13073	COX4I1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P19783|ensembl:ENSMUSP00000138019	9606	Ensembl		C
UniProtKB	P13073	COX4I1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-163214		9606	Reactome		C
UniProtKB	P13073	COX4I1	part_of	GO:0005751	mitochondrial respiratory chain complex IV	ECO:0000315	IMP	PMID:19393246		9606	CAFA		C
UniProtKB	P13073	COX4I1	part_of	GO:0005751	mitochondrial respiratory chain complex IV	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000076140|SGD:S000001373|SGD:S000004997|UniProtKB:P00423|UniProtKB:P13073	9606	GO_Central		C
UniProtKB	P14060	HSD3B1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000314	IDA	PMID:8274411		9606	UniProt		C
UniProtKB	P14406	COX7A2	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	P14406	COX7A2	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	P14406	COX7A2	part_of	GO:0005746	mitochondrial respirasome	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003177	9606	InterPro		C
UniProtKB	P14406	COX7A2	part_of	GO:0005746	mitochondrial respirasome	ECO:0000318	IBA	PMID:21873635	MGI:MGI:106015|PANTHER:PTN000828143	9606	GO_Central		C
UniProtKB	P14854	COX6B1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-163214		9606	Reactome		C
UniProtKB	P14927	UQCRB	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	P14927	UQCRB	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	P14927	UQCRB	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-164651		9606	Reactome		C
UniProtKB	P14927	UQCRB	part_of	GO:0005746	mitochondrial respirasome	ECO:0000304	TAS	PMID:3056408		9606	PINC		C
UniProtKB	P14927	UQCRB	part_of	GO:0005750	mitochondrial respiratory chain complex III	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003197|InterPro:IPR036544	9606	InterPro		C
UniProtKB	P14927	UQCRB	part_of	GO:0005750	mitochondrial respiratory chain complex III	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000246311|RGD:1311971|SGD:S000002937|UniProtKB:F4JWS8|UniProtKB:Q9SUU5	9606	GO_Central		C
UniProtKB	P15538	CYP11B1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	PMID:15026188		9606	BHF-UCL		C
UniProtKB	P15538	CYP11B1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001547321|RGD:69325	9606	GO_Central		C
UniProtKB	P15538	CYP11B1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000305	IC	PMID:8506298	GO:0004507	9606	BHF-UCL		C
UniProtKB	P15538	CYP11B1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-193997		9606	Reactome		C
UniProtKB	P15954	COX7C	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	P15954	COX7C	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	P15954	COX7C	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-163214		9606	Reactome		C
UniProtKB	P15954	COX7C	part_of	GO:0005751	mitochondrial respiratory chain complex IV	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000329966|SGD:S000004387	9606	GO_Central		C
UniProtKB	P16260	SLC25A16	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002167	9606	InterPro		C
UniProtKB	P16260	SLC25A16	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	P16260	SLC25A16	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	P16260	SLC25A16	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-199216		9606	Reactome		C
UniProtKB	P17152	TMEM11	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	P17152	TMEM11	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	P17152	TMEM11	part_of	GO:0031305	integral component of mitochondrial inner membrane	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR026120	9606	InterPro		C
UniProtKB	P17152	TMEM11	part_of	GO:0031305	integral component of mitochondrial inner membrane	ECO:0000314	IDA	PMID:21274005		9606	UniProt		C
UniProtKB	P17152	TMEM11	part_of	GO:0031305	integral component of mitochondrial inner membrane	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001031356|UniProtKB:P17152	9606	GO_Central		C
UniProtKB	P17540	CKMT2	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	P17540	CKMT2	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	P17540	CKMT2	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-200326		9606	Reactome		C
UniProtKB	P17568	NDUFB7	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	P17568	NDUFB7	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	P17568	NDUFB7	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-163217		9606	Reactome		C
UniProtKB	P17568	NDUFB7	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799178		9606	Reactome		C
UniProtKB	P17568	NDUFB7	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799179		9606	Reactome		C
UniProtKB	P17568	NDUFB7	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799191		9606	Reactome		C
UniProtKB	P17568	NDUFB7	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799196		9606	Reactome		C
UniProtKB	P17568	NDUFB7	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799197		9606	Reactome		C
UniProtKB	P17568	NDUFB7	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799202		9606	Reactome		C
UniProtKB	P17568	NDUFB7	part_of	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000314	IDA	PMID:12611891		9606	UniProt		C
UniProtKB	P17568	NDUFB7	part_of	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000314	IDA	PMID:27626371		9606	UniProt		C
UniProtKB	P17931	LGALS3	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000314	IDA	PMID:19016746		9606	UniProt		C
